"","year","county","use_type","use_acre_ft"
"41161",2011,"ARANSAS","irrigation",0
"41162",2011,"ARANSAS","livestock",46
"41163",2011,"ARANSAS","manufacturing",0
"41164",2011,"ARANSAS","mining",0
"41165",2011,"ARANSAS","municipal",473
"41166",2011,"ARANSAS","steam_electric_power",0
"41167",2011,"ARCHER","irrigation",46
"41168",2011,"ARCHER","livestock",303
"41169",2011,"ARCHER","manufacturing",0
"41170",2011,"ARCHER","mining",0
"41171",2011,"ARCHER","municipal",107
"41172",2011,"ARCHER","steam_electric_power",0
"41173",2011,"ARMSTRONG","irrigation",8393
"41174",2011,"ARMSTRONG","livestock",497
"41175",2011,"ARMSTRONG","manufacturing",0
"41176",2011,"ARMSTRONG","mining",0
"41177",2011,"ARMSTRONG","municipal",464
"41178",2011,"ARMSTRONG","steam_electric_power",0
"41179",2011,"ATASCOSA","irrigation",36613
"41180",2011,"ATASCOSA","livestock",1775
"41181",2011,"ATASCOSA","manufacturing",0
"41182",2011,"ATASCOSA","mining",1104
"41183",2011,"ATASCOSA","municipal",6816
"41184",2011,"ATASCOSA","steam_electric_power",7954
"41185",2011,"AUSTIN","irrigation",5303
"41186",2011,"AUSTIN","livestock",339
"41187",2011,"AUSTIN","manufacturing",51
"41188",2011,"AUSTIN","mining",4
"41189",2011,"AUSTIN","municipal",3741
"41190",2011,"AUSTIN","steam_electric_power",0
"41191",2011,"BAILEY","irrigation",109351
"41192",2011,"BAILEY","livestock",2720
"41193",2011,"BAILEY","manufacturing",0
"41194",2011,"BAILEY","mining",0
"41195",2011,"BAILEY","municipal",22199
"41196",2011,"BAILEY","steam_electric_power",0
"41197",2011,"BANDERA","irrigation",1396
"41198",2011,"BANDERA","livestock",224
"41199",2011,"BANDERA","manufacturing",0
"41200",2011,"BANDERA","mining",0
"41201",2011,"BANDERA","municipal",2728
"41202",2011,"BANDERA","steam_electric_power",0
"41203",2011,"BASTROP","irrigation",3861
"41204",2011,"BASTROP","livestock",259
"41205",2011,"BASTROP","manufacturing",74
"41206",2011,"BASTROP","mining",0
"41207",2011,"BASTROP","municipal",13836
"41208",2011,"BASTROP","steam_electric_power",0
"41209",2011,"BAYLOR","irrigation",5970
"41210",2011,"BAYLOR","livestock",156
"41211",2011,"BAYLOR","manufacturing",0
"41212",2011,"BAYLOR","mining",0
"41213",2011,"BAYLOR","municipal",904
"41214",2011,"BAYLOR","steam_electric_power",0
"41215",2011,"BEE","irrigation",2870
"41216",2011,"BEE","livestock",949
"41217",2011,"BEE","manufacturing",0
"41218",2011,"BEE","mining",74
"41219",2011,"BEE","municipal",2323
"41220",2011,"BEE","steam_electric_power",0
"41221",2011,"BELL","irrigation",1474
"41222",2011,"BELL","livestock",524
"41223",2011,"BELL","manufacturing",0
"41224",2011,"BELL","mining",0
"41225",2011,"BELL","municipal",3793
"41226",2011,"BELL","steam_electric_power",0
"41227",2011,"BEXAR","irrigation",11032
"41228",2011,"BEXAR","livestock",561
"41229",2011,"BEXAR","manufacturing",2479
"41230",2011,"BEXAR","mining",7337
"41231",2011,"BEXAR","municipal",284494
"41232",2011,"BEXAR","steam_electric_power",360
"41233",2011,"BLANCO","irrigation",357
"41234",2011,"BLANCO","livestock",268
"41235",2011,"BLANCO","manufacturing",0
"41236",2011,"BLANCO","mining",0
"41237",2011,"BLANCO","municipal",1889
"41238",2011,"BLANCO","steam_electric_power",0
"41239",2011,"BORDEN","irrigation",3779
"41240",2011,"BORDEN","livestock",64
"41241",2011,"BORDEN","manufacturing",0
"41242",2011,"BORDEN","mining",305
"41243",2011,"BORDEN","municipal",129
"41244",2011,"BORDEN","steam_electric_power",0
"41245",2011,"BOSQUE","irrigation",0
"41246",2011,"BOSQUE","livestock",418
"41247",2011,"BOSQUE","manufacturing",0
"41248",2011,"BOSQUE","mining",1
"41249",2011,"BOSQUE","municipal",3547
"41250",2011,"BOSQUE","steam_electric_power",0
"41251",2011,"BOWIE","irrigation",4789
"41252",2011,"BOWIE","livestock",108
"41253",2011,"BOWIE","manufacturing",26
"41254",2011,"BOWIE","mining",0
"41255",2011,"BOWIE","municipal",2369
"41256",2011,"BOWIE","steam_electric_power",0
"41257",2011,"BRAZORIA","irrigation",3108
"41258",2011,"BRAZORIA","livestock",1119
"41259",2011,"BRAZORIA","manufacturing",2594
"41260",2011,"BRAZORIA","mining",0
"41261",2011,"BRAZORIA","municipal",42974
"41262",2011,"BRAZORIA","steam_electric_power",0
"41263",2011,"BRAZOS","irrigation",38700
"41264",2011,"BRAZOS","livestock",486
"41265",2011,"BRAZOS","manufacturing",1516
"41266",2011,"BRAZOS","mining",12
"41267",2011,"BRAZOS","municipal",39203
"41268",2011,"BRAZOS","steam_electric_power",113
"41269",2011,"BREWSTER","irrigation",941
"41270",2011,"BREWSTER","livestock",348
"41271",2011,"BREWSTER","manufacturing",0
"41272",2011,"BREWSTER","mining",0
"41273",2011,"BREWSTER","municipal",941
"41274",2011,"BREWSTER","steam_electric_power",0
"41275",2011,"BRISCOE","irrigation",31905
"41276",2011,"BRISCOE","livestock",273
"41277",2011,"BRISCOE","manufacturing",0
"41278",2011,"BRISCOE","mining",0
"41279",2011,"BRISCOE","municipal",322
"41280",2011,"BRISCOE","steam_electric_power",0
"41281",2011,"BROOKS","irrigation",1161
"41282",2011,"BROOKS","livestock",292
"41283",2011,"BROOKS","manufacturing",0
"41284",2011,"BROOKS","mining",6
"41285",2011,"BROOKS","municipal",1946
"41286",2011,"BROOKS","steam_electric_power",0
"41287",2011,"BROWN","irrigation",301
"41288",2011,"BROWN","livestock",187
"41289",2011,"BROWN","manufacturing",0
"41290",2011,"BROWN","mining",0
"41291",2011,"BROWN","municipal",493
"41292",2011,"BROWN","steam_electric_power",0
"41293",2011,"BURLESON","irrigation",22181
"41294",2011,"BURLESON","livestock",579
"41295",2011,"BURLESON","manufacturing",111
"41296",2011,"BURLESON","mining",8
"41297",2011,"BURLESON","municipal",3347
"41298",2011,"BURLESON","steam_electric_power",0
"41299",2011,"BURNET","irrigation",725
"41300",2011,"BURNET","livestock",690
"41301",2011,"BURNET","manufacturing",15
"41302",2011,"BURNET","mining",0
"41303",2011,"BURNET","municipal",3174
"41304",2011,"BURNET","steam_electric_power",0
"41305",2011,"CALDWELL","irrigation",1022
"41306",2011,"CALDWELL","livestock",167
"41307",2011,"CALDWELL","manufacturing",220
"41308",2011,"CALDWELL","mining",0
"41309",2011,"CALDWELL","municipal",2427
"41310",2011,"CALDWELL","steam_electric_power",0
"41311",2011,"CALHOUN","irrigation",345
"41312",2011,"CALHOUN","livestock",221
"41313",2011,"CALHOUN","manufacturing",0
"41314",2011,"CALHOUN","mining",0
"41315",2011,"CALHOUN","municipal",1075
"41316",2011,"CALHOUN","steam_electric_power",0
"41317",2011,"CALLAHAN","irrigation",1400
"41318",2011,"CALLAHAN","livestock",295
"41319",2011,"CALLAHAN","manufacturing",0
"41320",2011,"CALLAHAN","mining",0
"41321",2011,"CALLAHAN","municipal",435
"41322",2011,"CALLAHAN","steam_electric_power",0
"41323",2011,"CAMERON","irrigation",0
"41324",2011,"CAMERON","livestock",67
"41325",2011,"CAMERON","manufacturing",0
"41326",2011,"CAMERON","mining",0
"41327",2011,"CAMERON","municipal",9951
"41328",2011,"CAMERON","steam_electric_power",0
"41329",2011,"CAMP","irrigation",0
"41330",2011,"CAMP","livestock",1921
"41331",2011,"CAMP","manufacturing",0
"41332",2011,"CAMP","mining",0
"41333",2011,"CAMP","municipal",1784
"41334",2011,"CAMP","steam_electric_power",0
"41335",2011,"CARSON","irrigation",95956
"41336",2011,"CARSON","livestock",718
"41337",2011,"CARSON","manufacturing",6057
"41338",2011,"CARSON","mining",0
"41339",2011,"CARSON","municipal",26329
"41340",2011,"CARSON","steam_electric_power",0
"41341",2011,"CASS","irrigation",0
"41342",2011,"CASS","livestock",87
"41343",2011,"CASS","manufacturing",0
"41344",2011,"CASS","mining",0
"41345",2011,"CASS","municipal",1383
"41346",2011,"CASS","steam_electric_power",0
"41347",2011,"CASTRO","irrigation",415475
"41348",2011,"CASTRO","livestock",9955
"41349",2011,"CASTRO","manufacturing",53
"41350",2011,"CASTRO","mining",0
"41351",2011,"CASTRO","municipal",1635
"41352",2011,"CASTRO","steam_electric_power",0
"41353",2011,"CHAMBERS","irrigation",400
"41354",2011,"CHAMBERS","livestock",208
"41355",2011,"CHAMBERS","manufacturing",970
"41356",2011,"CHAMBERS","mining",0
"41357",2011,"CHAMBERS","municipal",2905
"41358",2011,"CHAMBERS","steam_electric_power",16
"41359",2011,"CHEROKEE","irrigation",8
"41360",2011,"CHEROKEE","livestock",298
"41361",2011,"CHEROKEE","manufacturing",0
"41362",2011,"CHEROKEE","mining",0
"41363",2011,"CHEROKEE","municipal",7975
"41364",2011,"CHEROKEE","steam_electric_power",181
"41365",2011,"CHILDRESS","irrigation",17460
"41366",2011,"CHILDRESS","livestock",284
"41367",2011,"CHILDRESS","manufacturing",0
"41368",2011,"CHILDRESS","mining",0
"41369",2011,"CHILDRESS","municipal",26
"41370",2011,"CHILDRESS","steam_electric_power",0
"41371",2011,"CLAY","irrigation",1816
"41372",2011,"CLAY","livestock",245
"41373",2011,"CLAY","manufacturing",0
"41374",2011,"CLAY","mining",0
"41375",2011,"CLAY","municipal",494
"41376",2011,"CLAY","steam_electric_power",0
"41377",2011,"COCHRAN","irrigation",99504
"41378",2011,"COCHRAN","livestock",444
"41379",2011,"COCHRAN","manufacturing",0
"41380",2011,"COCHRAN","mining",10
"41381",2011,"COCHRAN","municipal",841
"41382",2011,"COCHRAN","steam_electric_power",0
"41383",2011,"COKE","irrigation",902
"41384",2011,"COKE","livestock",299
"41385",2011,"COKE","manufacturing",0
"41386",2011,"COKE","mining",0
"41387",2011,"COKE","municipal",147
"41388",2011,"COKE","steam_electric_power",0
"41389",2011,"COLEMAN","irrigation",0
"41390",2011,"COLEMAN","livestock",24
"41391",2011,"COLEMAN","manufacturing",0
"41392",2011,"COLEMAN","mining",0
"41393",2011,"COLEMAN","municipal",23
"41394",2011,"COLEMAN","steam_electric_power",0
"41395",2011,"COLLIN","irrigation",1068
"41396",2011,"COLLIN","livestock",62
"41397",2011,"COLLIN","manufacturing",197
"41398",2011,"COLLIN","mining",0
"41399",2011,"COLLIN","municipal",7028
"41400",2011,"COLLIN","steam_electric_power",0
"41401",2011,"COLLINGSWORTH","irrigation",60399
"41402",2011,"COLLINGSWORTH","livestock",472
"41403",2011,"COLLINGSWORTH","manufacturing",0
"41404",2011,"COLLINGSWORTH","mining",0
"41405",2011,"COLLINGSWORTH","municipal",738
"41406",2011,"COLLINGSWORTH","steam_electric_power",0
"41407",2011,"COLORADO","irrigation",50965
"41408",2011,"COLORADO","livestock",582
"41409",2011,"COLORADO","manufacturing",3331
"41410",2011,"COLORADO","mining",11
"41411",2011,"COLORADO","municipal",4580
"41412",2011,"COLORADO","steam_electric_power",0
"41413",2011,"COMAL","irrigation",424
"41414",2011,"COMAL","livestock",77
"41415",2011,"COMAL","manufacturing",1183
"41416",2011,"COMAL","mining",2608
"41417",2011,"COMAL","municipal",13639
"41418",2011,"COMAL","steam_electric_power",0
"41419",2011,"COMANCHE","irrigation",25617
"41420",2011,"COMANCHE","livestock",852
"41421",2011,"COMANCHE","manufacturing",7
"41422",2011,"COMANCHE","mining",0
"41423",2011,"COMANCHE","municipal",632
"41424",2011,"COMANCHE","steam_electric_power",0
"41425",2011,"CONCHO","irrigation",2312
"41426",2011,"CONCHO","livestock",220
"41427",2011,"CONCHO","manufacturing",0
"41428",2011,"CONCHO","mining",0
"41429",2011,"CONCHO","municipal",480
"41430",2011,"CONCHO","steam_electric_power",0
"41431",2011,"COOKE","irrigation",609
"41432",2011,"COOKE","livestock",211
"41433",2011,"COOKE","manufacturing",0
"41434",2011,"COOKE","mining",27
"41435",2011,"COOKE","municipal",5250
"41436",2011,"COOKE","steam_electric_power",4
"41437",2011,"CORYELL","irrigation",89
"41438",2011,"CORYELL","livestock",184
"41439",2011,"CORYELL","manufacturing",0
"41440",2011,"CORYELL","mining",0
"41441",2011,"CORYELL","municipal",1818
"41442",2011,"CORYELL","steam_electric_power",0
"41443",2011,"COTTLE","irrigation",3219
"41444",2011,"COTTLE","livestock",316
"41445",2011,"COTTLE","manufacturing",0
"41446",2011,"COTTLE","mining",0
"41447",2011,"COTTLE","municipal",338
"41448",2011,"COTTLE","steam_electric_power",0
"41449",2011,"CRANE","irrigation",0
"41450",2011,"CRANE","livestock",76
"41451",2011,"CRANE","manufacturing",0
"41452",2011,"CRANE","mining",4
"41453",2011,"CRANE","municipal",1797
"41454",2011,"CRANE","steam_electric_power",0
"41455",2011,"CROCKETT","irrigation",284
"41456",2011,"CROCKETT","livestock",553
"41457",2011,"CROCKETT","manufacturing",0
"41458",2011,"CROCKETT","mining",129
"41459",2011,"CROCKETT","municipal",1763
"41460",2011,"CROCKETT","steam_electric_power",0
"41461",2011,"CROSBY","irrigation",133617
"41462",2011,"CROSBY","livestock",156
"41463",2011,"CROSBY","manufacturing",0
"41464",2011,"CROSBY","mining",0
"41465",2011,"CROSBY","municipal",572
"41466",2011,"CROSBY","steam_electric_power",0
"41467",2011,"CULBERSON","irrigation",35616
"41468",2011,"CULBERSON","livestock",246
"41469",2011,"CULBERSON","manufacturing",5
"41470",2011,"CULBERSON","mining",14
"41471",2011,"CULBERSON","municipal",846
"41472",2011,"CULBERSON","steam_electric_power",0
"41473",2011,"DALLAM","irrigation",492524
"41474",2011,"DALLAM","livestock",2807
"41475",2011,"DALLAM","manufacturing",0
"41476",2011,"DALLAM","mining",0
"41477",2011,"DALLAM","municipal",2868
"41478",2011,"DALLAM","steam_electric_power",0
"41479",2011,"DALLAS","irrigation",4337
"41480",2011,"DALLAS","livestock",763
"41481",2011,"DALLAS","manufacturing",603
"41482",2011,"DALLAS","mining",1
"41483",2011,"DALLAS","municipal",4823
"41484",2011,"DALLAS","steam_electric_power",0
"41485",2011,"DAWSON","irrigation",158441
"41486",2011,"DAWSON","livestock",209
"41487",2011,"DAWSON","manufacturing",0
"41488",2011,"DAWSON","mining",97
"41489",2011,"DAWSON","municipal",1297
"41490",2011,"DAWSON","steam_electric_power",0
"41491",2011,"DEAF SMITH","irrigation",227951
"41492",2011,"DEAF SMITH","livestock",11569
"41493",2011,"DEAF SMITH","manufacturing",3
"41494",2011,"DEAF SMITH","mining",0
"41495",2011,"DEAF SMITH","municipal",4993
"41496",2011,"DEAF SMITH","steam_electric_power",0
"41497",2011,"DELTA","irrigation",39
"41498",2011,"DELTA","livestock",81
"41499",2011,"DELTA","manufacturing",0
"41500",2011,"DELTA","mining",0
"41501",2011,"DELTA","municipal",254
"41502",2011,"DELTA","steam_electric_power",0
"41503",2011,"DENTON","irrigation",2535
"41504",2011,"DENTON","livestock",239
"41505",2011,"DENTON","manufacturing",11
"41506",2011,"DENTON","mining",145
"41507",2011,"DENTON","municipal",17351
"41508",2011,"DENTON","steam_electric_power",0
"41509",2011,"DEWITT","irrigation",601
"41510",2011,"DEWITT","livestock",1561
"41511",2011,"DEWITT","manufacturing",0
"41512",2011,"DEWITT","mining",782
"41513",2011,"DEWITT","municipal",4124
"41514",2011,"DEWITT","steam_electric_power",0
"41515",2011,"DICKENS","irrigation",10383
"41516",2011,"DICKENS","livestock",192
"41517",2011,"DICKENS","manufacturing",0
"41518",2011,"DICKENS","mining",0
"41519",2011,"DICKENS","municipal",241
"41520",2011,"DICKENS","steam_electric_power",0
"41521",2011,"DIMMIT","irrigation",5570
"41522",2011,"DIMMIT","livestock",233
"41523",2011,"DIMMIT","manufacturing",0
"41524",2011,"DIMMIT","mining",1977
"41525",2011,"DIMMIT","municipal",2437
"41526",2011,"DIMMIT","steam_electric_power",0
"41527",2011,"DONLEY","irrigation",39148
"41528",2011,"DONLEY","livestock",770
"41529",2011,"DONLEY","manufacturing",0
"41530",2011,"DONLEY","mining",0
"41531",2011,"DONLEY","municipal",725
"41532",2011,"DONLEY","steam_electric_power",0
"41533",2011,"DUVAL","irrigation",2298
"41534",2011,"DUVAL","livestock",631
"41535",2011,"DUVAL","manufacturing",0
"41536",2011,"DUVAL","mining",600
"41537",2011,"DUVAL","municipal",2276
"41538",2011,"DUVAL","steam_electric_power",0
"41539",2011,"EASTLAND","irrigation",5750
"41540",2011,"EASTLAND","livestock",79
"41541",2011,"EASTLAND","manufacturing",0
"41542",2011,"EASTLAND","mining",0
"41543",2011,"EASTLAND","municipal",589
"41544",2011,"EASTLAND","steam_electric_power",0
"41545",2011,"ECTOR","irrigation",493
"41546",2011,"ECTOR","livestock",227
"41547",2011,"ECTOR","manufacturing",712
"41548",2011,"ECTOR","mining",360
"41549",2011,"ECTOR","municipal",5926
"41550",2011,"ECTOR","steam_electric_power",0
"41551",2011,"EDWARDS","irrigation",257
"41552",2011,"EDWARDS","livestock",426
"41553",2011,"EDWARDS","manufacturing",0
"41554",2011,"EDWARDS","mining",0
"41555",2011,"EDWARDS","municipal",397
"41556",2011,"EDWARDS","steam_electric_power",0
"41557",2011,"EL PASO","irrigation",3990
"41558",2011,"EL PASO","livestock",175
"41559",2011,"EL PASO","manufacturing",2972
"41560",2011,"EL PASO","mining",0
"41561",2011,"EL PASO","municipal",85455
"41562",2011,"EL PASO","steam_electric_power",1895
"41563",2011,"ELLIS","irrigation",1499
"41564",2011,"ELLIS","livestock",32
"41565",2011,"ELLIS","manufacturing",2057
"41566",2011,"ELLIS","mining",0
"41567",2011,"ELLIS","municipal",8398
"41568",2011,"ELLIS","steam_electric_power",0
"41569",2011,"ERATH","irrigation",7288
"41570",2011,"ERATH","livestock",1885
"41571",2011,"ERATH","manufacturing",36
"41572",2011,"ERATH","mining",0
"41573",2011,"ERATH","municipal",4937
"41574",2011,"ERATH","steam_electric_power",0
"41575",2011,"FALLS","irrigation",1497
"41576",2011,"FALLS","livestock",347
"41577",2011,"FALLS","manufacturing",0
"41578",2011,"FALLS","mining",0
"41579",2011,"FALLS","municipal",2097
"41580",2011,"FALLS","steam_electric_power",0
"41581",2011,"FANNIN","irrigation",743
"41582",2011,"FANNIN","livestock",1274
"41583",2011,"FANNIN","manufacturing",0
"41584",2011,"FANNIN","mining",0
"41585",2011,"FANNIN","municipal",3807
"41586",2011,"FANNIN","steam_electric_power",0
"41587",2011,"FAYETTE","irrigation",1579
"41588",2011,"FAYETTE","livestock",186
"41589",2011,"FAYETTE","manufacturing",88
"41590",2011,"FAYETTE","mining",0
"41591",2011,"FAYETTE","municipal",2441
"41592",2011,"FAYETTE","steam_electric_power",0
"41593",2011,"FISHER","irrigation",5462
"41594",2011,"FISHER","livestock",361
"41595",2011,"FISHER","manufacturing",122
"41596",2011,"FISHER","mining",0
"41597",2011,"FISHER","municipal",164
"41598",2011,"FISHER","steam_electric_power",0
"41599",2011,"FLOYD","irrigation",168181
"41600",2011,"FLOYD","livestock",1138
"41601",2011,"FLOYD","manufacturing",0
"41602",2011,"FLOYD","mining",0
"41603",2011,"FLOYD","municipal",765
"41604",2011,"FLOYD","steam_electric_power",0
"41605",2011,"FOARD","irrigation",4991
"41606",2011,"FOARD","livestock",28
"41607",2011,"FOARD","manufacturing",0
"41608",2011,"FOARD","mining",0
"41609",2011,"FOARD","municipal",31
"41610",2011,"FOARD","steam_electric_power",0
"41611",2011,"FORT BEND","irrigation",18600
"41612",2011,"FORT BEND","livestock",833
"41613",2011,"FORT BEND","manufacturing",2610
"41614",2011,"FORT BEND","mining",7
"41615",2011,"FORT BEND","municipal",88220
"41616",2011,"FORT BEND","steam_electric_power",2821
"41617",2011,"FRANKLIN","irrigation",0
"41618",2011,"FRANKLIN","livestock",1161
"41619",2011,"FRANKLIN","manufacturing",0
"41620",2011,"FRANKLIN","mining",0
"41621",2011,"FRANKLIN","municipal",22
"41622",2011,"FRANKLIN","steam_electric_power",0
"41623",2011,"FREESTONE","irrigation",613
"41624",2011,"FREESTONE","livestock",134
"41625",2011,"FREESTONE","manufacturing",0
"41626",2011,"FREESTONE","mining",165
"41627",2011,"FREESTONE","municipal",3419
"41628",2011,"FREESTONE","steam_electric_power",152
"41629",2011,"FRIO","irrigation",104755
"41630",2011,"FRIO","livestock",491
"41631",2011,"FRIO","manufacturing",0
"41632",2011,"FRIO","mining",419
"41633",2011,"FRIO","municipal",3446
"41634",2011,"FRIO","steam_electric_power",124
"41635",2011,"GAINES","irrigation",404205
"41636",2011,"GAINES","livestock",203
"41637",2011,"GAINES","manufacturing",422
"41638",2011,"GAINES","mining",5378
"41639",2011,"GAINES","municipal",10296
"41640",2011,"GAINES","steam_electric_power",0
"41641",2011,"GALVESTON","irrigation",38
"41642",2011,"GALVESTON","livestock",150
"41643",2011,"GALVESTON","manufacturing",56
"41644",2011,"GALVESTON","mining",0
"41645",2011,"GALVESTON","municipal",10325
"41646",2011,"GALVESTON","steam_electric_power",0
"41647",2011,"GARZA","irrigation",11535
"41648",2011,"GARZA","livestock",64
"41649",2011,"GARZA","manufacturing",0
"41650",2011,"GARZA","mining",0
"41651",2011,"GARZA","municipal",183
"41652",2011,"GARZA","steam_electric_power",0
"41653",2011,"GILLESPIE","irrigation",3153
"41654",2011,"GILLESPIE","livestock",1383
"41655",2011,"GILLESPIE","manufacturing",14
"41656",2011,"GILLESPIE","mining",0
"41657",2011,"GILLESPIE","municipal",5055
"41658",2011,"GILLESPIE","steam_electric_power",0
"41659",2011,"GLASSCOCK","irrigation",53250
"41660",2011,"GLASSCOCK","livestock",153
"41661",2011,"GLASSCOCK","manufacturing",3
"41662",2011,"GLASSCOCK","mining",562
"41663",2011,"GLASSCOCK","municipal",164
"41664",2011,"GLASSCOCK","steam_electric_power",0
"41665",2011,"GOLIAD","irrigation",3436
"41666",2011,"GOLIAD","livestock",772
"41667",2011,"GOLIAD","manufacturing",0
"41668",2011,"GOLIAD","mining",0
"41669",2011,"GOLIAD","municipal",631
"41670",2011,"GOLIAD","steam_electric_power",166
"41671",2011,"GONZALES","irrigation",5356
"41672",2011,"GONZALES","livestock",7398
"41673",2011,"GONZALES","manufacturing",781
"41674",2011,"GONZALES","mining",1025
"41675",2011,"GONZALES","municipal",5994
"41676",2011,"GONZALES","steam_electric_power",0
"41677",2011,"GRAY","irrigation",37285
"41678",2011,"GRAY","livestock",1407
"41679",2011,"GRAY","manufacturing",316
"41680",2011,"GRAY","mining",0
"41681",2011,"GRAY","municipal",2570
"41682",2011,"GRAY","steam_electric_power",0
"41683",2011,"GRAYSON","irrigation",3668
"41684",2011,"GRAYSON","livestock",319
"41685",2011,"GRAYSON","manufacturing",0
"41686",2011,"GRAYSON","mining",2
"41687",2011,"GRAYSON","municipal",11646
"41688",2011,"GRAYSON","steam_electric_power",0
"41689",2011,"GREGG","irrigation",16
"41690",2011,"GREGG","livestock",26
"41691",2011,"GREGG","manufacturing",3
"41692",2011,"GREGG","mining",28
"41693",2011,"GREGG","municipal",2667
"41694",2011,"GREGG","steam_electric_power",242
"41695",2011,"GRIMES","irrigation",49
"41696",2011,"GRIMES","livestock",821
"41697",2011,"GRIMES","manufacturing",207
"41698",2011,"GRIMES","mining",49
"41699",2011,"GRIMES","municipal",2674
"41700",2011,"GRIMES","steam_electric_power",2
"41701",2011,"GUADALUPE","irrigation",1773
"41702",2011,"GUADALUPE","livestock",974
"41703",2011,"GUADALUPE","manufacturing",0
"41704",2011,"GUADALUPE","mining",0
"41705",2011,"GUADALUPE","municipal",2208
"41706",2011,"GUADALUPE","steam_electric_power",0
"41707",2011,"HALE","irrigation",389018
"41708",2011,"HALE","livestock",3063
"41709",2011,"HALE","manufacturing",972
"41710",2011,"HALE","mining",0
"41711",2011,"HALE","municipal",5562
"41712",2011,"HALE","steam_electric_power",0
"41713",2011,"HALL","irrigation",36870
"41714",2011,"HALL","livestock",303
"41715",2011,"HALL","manufacturing",0
"41716",2011,"HALL","mining",0
"41717",2011,"HALL","municipal",73
"41718",2011,"HALL","steam_electric_power",0
"41719",2011,"HAMILTON","irrigation",178
"41720",2011,"HAMILTON","livestock",223
"41721",2011,"HAMILTON","manufacturing",2
"41722",2011,"HAMILTON","mining",0
"41723",2011,"HAMILTON","municipal",541
"41724",2011,"HAMILTON","steam_electric_power",0
"41725",2011,"HANSFORD","irrigation",233576
"41726",2011,"HANSFORD","livestock",3270
"41727",2011,"HANSFORD","manufacturing",0
"41728",2011,"HANSFORD","mining",2
"41729",2011,"HANSFORD","municipal",1323
"41730",2011,"HANSFORD","steam_electric_power",0
"41731",2011,"HARDEMAN","irrigation",15624
"41732",2011,"HARDEMAN","livestock",249
"41733",2011,"HARDEMAN","manufacturing",0
"41734",2011,"HARDEMAN","mining",0
"41735",2011,"HARDEMAN","municipal",114
"41736",2011,"HARDEMAN","steam_electric_power",0
"41737",2011,"HARDIN","irrigation",1284
"41738",2011,"HARDIN","livestock",52
"41739",2011,"HARDIN","manufacturing",30
"41740",2011,"HARDIN","mining",0
"41741",2011,"HARDIN","municipal",19941
"41742",2011,"HARDIN","steam_electric_power",0
"41743",2011,"HARRIS","irrigation",2500
"41744",2011,"HARRIS","livestock",804
"41745",2011,"HARRIS","manufacturing",10276
"41746",2011,"HARRIS","mining",6
"41747",2011,"HARRIS","municipal",301876
"41748",2011,"HARRIS","steam_electric_power",2092
"41749",2011,"HARRISON","irrigation",642
"41750",2011,"HARRISON","livestock",50
"41751",2011,"HARRISON","manufacturing",145
"41752",2011,"HARRISON","mining",254
"41753",2011,"HARRISON","municipal",4241
"41754",2011,"HARRISON","steam_electric_power",0
"41755",2011,"HARTLEY","irrigation",485781
"41756",2011,"HARTLEY","livestock",4698
"41757",2011,"HARTLEY","manufacturing",0
"41758",2011,"HARTLEY","mining",0
"41759",2011,"HARTLEY","municipal",643
"41760",2011,"HARTLEY","steam_electric_power",0
"41761",2011,"HASKELL","irrigation",83811
"41762",2011,"HASKELL","livestock",187
"41763",2011,"HASKELL","manufacturing",0
"41764",2011,"HASKELL","mining",0
"41765",2011,"HASKELL","municipal",449
"41766",2011,"HASKELL","steam_electric_power",0
"41767",2011,"HAYS","irrigation",883
"41768",2011,"HAYS","livestock",99
"41769",2011,"HAYS","manufacturing",108
"41770",2011,"HAYS","mining",336
"41771",2011,"HAYS","municipal",14287
"41772",2011,"HAYS","steam_electric_power",0
"41773",2011,"HEMPHILL","irrigation",10258
"41774",2011,"HEMPHILL","livestock",1059
"41775",2011,"HEMPHILL","manufacturing",0
"41776",2011,"HEMPHILL","mining",51
"41777",2011,"HEMPHILL","municipal",938
"41778",2011,"HEMPHILL","steam_electric_power",0
"41779",2011,"HENDERSON","irrigation",50
"41780",2011,"HENDERSON","livestock",514
"41781",2011,"HENDERSON","manufacturing",122
"41782",2011,"HENDERSON","mining",2
"41783",2011,"HENDERSON","municipal",7228
"41784",2011,"HENDERSON","steam_electric_power",0
"41785",2011,"HIDALGO","irrigation",0
"41786",2011,"HIDALGO","livestock",355
"41787",2011,"HIDALGO","manufacturing",0
"41788",2011,"HIDALGO","mining",399
"41789",2011,"HIDALGO","municipal",13241
"41790",2011,"HIDALGO","steam_electric_power",0
"41791",2011,"HILL","irrigation",18
"41792",2011,"HILL","livestock",92
"41793",2011,"HILL","manufacturing",0
"41794",2011,"HILL","mining",0
"41795",2011,"HILL","municipal",4678
"41796",2011,"HILL","steam_electric_power",0
"41797",2011,"HOCKLEY","irrigation",149909
"41798",2011,"HOCKLEY","livestock",408
"41799",2011,"HOCKLEY","manufacturing",0
"41800",2011,"HOCKLEY","mining",0
"41801",2011,"HOCKLEY","municipal",2518
"41802",2011,"HOCKLEY","steam_electric_power",0
"41803",2011,"HOOD","irrigation",397
"41804",2011,"HOOD","livestock",246
"41805",2011,"HOOD","manufacturing",13
"41806",2011,"HOOD","mining",21
"41807",2011,"HOOD","municipal",7280
"41808",2011,"HOOD","steam_electric_power",9
